time,open,high,low,close,tick_volume,spread,real_volume
2024-06-10 08:00:00,2294.87,2297.35,2292.17,2295.73,5223,5,0
2024-06-10 09:00:00,2295.73,2296.57,2287.79,2291.3,8503,5,0
2024-06-10 10:00:00,2291.28,2297.3,2290.51,2296.6,8396,5,0
2024-06-10 11:00:00,2296.59,2297.62,2292.52,2292.67,6522,5,0
2024-06-10 12:00:00,2292.68,2297.53,2291.93,2295.4,5824,5,0
2024-06-10 13:00:00,2295.4,2298.86,2295.36,2298.58,5370,5,0
2024-06-10 14:00:00,2298.58,2305.36,2297.97,2305.11,6547,5,0
2024-06-10 15:00:00,2305.12,2308.7,2303.25,2306.23,9896,5,0
2024-06-10 16:00:00,2306.23,2307.85,2300.44,2305.69,11154,5,0
2024-06-10 17:00:00,2305.69,2307.29,2301.89,2302.75,10887,5,0
2024-06-10 18:00:00,2302.75,2308.68,2301.4,2307.43,8272,5,0
2024-06-10 19:00:00,2307.43,2313.8,2307.11,2312.98,7268,5,0
2024-06-10 20:00:00,2312.99,2313.42,2309.13,2311.93,5616,5,0
2024-06-10 21:00:00,2311.93,2312.05,2309.97,2310.99,4064,5,0
2024-06-10 22:00:00,2310.99,2312.31,2308.68,2308.83,3868,5,0
2024-06-10 23:00:00,2308.82,2310.97,2308.55,2310.86,1789,5,0
2024-06-11 01:00:00,2311.81,2312.44,2309.82,2309.85,1672,5,0
2024-06-11 02:00:00,2309.84,2310.58,2308.8,2309.94,1565,4,0
2024-06-11 03:00:00,2309.91,2311.98,2309.1,2310.86,3571,5,0
2024-06-11 04:00:00,2310.86,2310.86,2301.71,2302.91,12234,0,0
2024-06-11 05:00:00,2302.87,2303.73,2298.82,2301.93,10206,5,0
2024-06-11 06:00:00,2301.95,2304.46,2300.82,2303.68,6136,5,0
2024-06-11 07:00:00,2303.68,2303.98,2301.57,2303.63,3306,5,0
2024-06-11 08:00:00,2303.63,2304.48,2297.77,2299.57,6537,5,0
2024-06-11 09:00:00,2299.57,2304.67,2298.73,2302.13,7865,5,0
2024-06-11 10:00:00,2302.09,2305.46,2301.72,2304.59,6526,5,0
2024-06-11 11:00:00,2304.61,2307.77,2303.25,2306.04,6439,5,0
2024-06-11 12:00:00,2306.02,2307.41,2301.58,2306.46,6307,5,0
2024-06-11 13:00:00,2306.46,2308.91,2305.29,2307.94,5497,5,0
2024-06-11 14:00:00,2307.94,2308.3,2305.55,2307.64,5843,5,0
2024-06-11 15:00:00,2307.65,2319.97,2307.63,2317.99,10869,5,0
2024-06-11 16:00:00,2317.99,2319.6,2309.29,2314.69,15501,0,0
2024-06-11 17:00:00,2314.7,2317.82,2312.47,2314.81,12628,5,0
2024-06-11 18:00:00,2314.82,2315.95,2310.01,2310.19,9526,5,0
2024-06-11 19:00:00,2310.19,2312.42,2305.93,2308.61,7341,5,0
2024-06-11 20:00:00,2308.61,2313.52,2307.96,2312.86,6907,5,0
2024-06-11 21:00:00,2312.86,2315.75,2312.21,2313.83,4559,5,0
2024-06-11 22:00:00,2313.86,2315.73,2312.56,2315.37,3951,5,0
2024-06-11 23:00:00,2315.37,2316.96,2314.82,2316.73,1969,5,0
2024-06-12 01:00:00,2317.06,2317.7,2315.15,2316.94,1870,1,0
2024-06-12 02:00:00,2316.96,2317.52,2314.02,2315.2,2288,5,0
2024-06-12 03:00:00,2315.21,2315.68,2313.48,2313.81,3493,5,0
2024-06-12 04:00:00,2313.8,2315.19,2310.83,2314.51,9537,5,0
2024-06-12 05:00:00,2314.49,2315.58,2310.7,2313.68,6962,3,0
2024-06-12 06:00:00,2313.67,2316.76,2313.66,2314.01,3836,5,0
2024-06-12 07:00:00,2314.01,2314.4,2312.51,2312.74,2709,5,0
2024-06-12 08:00:00,2312.74,2315.41,2312.48,2315.04,4453,5,0
2024-06-12 09:00:00,2315.04,2317.78,2313.8,2314.87,6809,5,0
2024-06-12 10:00:00,2314.88,2315.44,2311.22,2314.62,5053,5,0
2024-06-12 11:00:00,2314.63,2315.78,2310.87,2312.89,4646,1,0
2024-06-12 12:00:00,2312.83,2315.45,2312.26,2314.1,4441,5,0
2024-06-12 13:00:00,2314.09,2314.8,2312.32,2313.55,3738,5,0
2024-06-12 14:00:00,2313.55,2314.82,2312.27,2312.97,5296,0,0
2024-06-12 15:00:00,2312.96,2337.69,2311.68,2336.03,15046,0,0
2024-06-12 16:00:00,2336.01,2341.66,2325.05,2329.88,18064,0,0
2024-06-12 17:00:00,2329.86,2329.96,2320.14,2325.4,14093,5,0
2024-06-12 18:00:00,2325.4,2337.19,2324.76,2335.65,12458,0,0
2024-06-12 19:00:00,2335.65,2338.2,2333.24,2337.73,8641,0,0
2024-06-12 20:00:00,2337.75,2339.61,2332.92,2334.89,8086,5,0
2024-06-12 21:00:00,2334.99,2334.99,2319.56,2322.81,20831,0,0
2024-06-12 22:00:00,2322.8,2324.7,2315.91,2321.32,11885,1,0
2024-06-12 23:00:00,2321.34,2324.88,2320.38,2324.88,3332,5,0
2024-06-13 01:00:00,2324.96,2325.59,2321.73,2322.01,1898,5,0
2024-06-13 02:00:00,2322.01,2322.44,2320.29,2320.64,2228,4,0
2024-06-13 03:00:00,2320.64,2322.99,2317.58,2320.8,4843,5,0
2024-06-13 04:00:00,2320.8,2321.58,2308.17,2312.75,12682,5,0
2024-06-13 05:00:00,2312.75,2316.14,2310.69,2314.2,6824,5,0
2024-06-13 06:00:00,2314.2,2316.35,2312.65,2314.29,5148,5,0
2024-06-13 07:00:00,2314.29,2314.89,2309.36,2311.88,4012,5,0
2024-06-13 08:00:00,2311.89,2312.31,2309.06,2311.66,5816,5,0
2024-06-13 09:00:00,2311.68,2316.17,2311.24,2315.7,8165,5,0
2024-06-13 10:00:00,2315.68,2318.61,2313.33,2317.11,6824,5,0
2024-06-13 11:00:00,2317.11,2317.3,2314.02,2315.63,5750,5,0
2024-06-13 12:00:00,2315.63,2318.51,2313.48,2315.52,4919,5,0
2024-06-13 13:00:00,2315.56,2320.02,2315.36,2316.39,5216,5,0
2024-06-13 14:00:00,2316.39,2316.74,2303.99,2307.07,7936,5,0
2024-06-13 15:00:00,2307.07,2326.72,2305.62,2323.47,14930,0,0
2024-06-13 16:00:00,2323.43,2324.77,2308.4,2310.75,15324,3,0
2024-06-13 17:00:00,2310.74,2314.51,2305.75,2313.65,14309,0,0
2024-06-13 18:00:00,2313.66,2317.08,2297.83,2299.02,13391,0,0
2024-06-13 19:00:00,2299.0,2300.42,2295.55,2299.32,11212,5,0
2024-06-13 20:00:00,2299.35,2304.49,2299.09,2301.48,7702,5,0
2024-06-13 21:00:00,2301.49,2304.02,2300.14,2303.06,4457,5,0
2024-06-13 22:00:00,2303.06,2304.99,2302.78,2303.45,3876,5,0
2024-06-13 23:00:00,2303.43,2304.37,2303.02,2303.85,1351,5,0
2024-06-14 01:00:00,2303.91,2304.18,2302.96,2303.01,1324,5,0
2024-06-14 02:00:00,2303.01,2303.29,2301.73,2302.33,1567,5,0
2024-06-14 03:00:00,2302.33,2305.71,2301.56,2304.96,4179,5,0
2024-06-14 04:00:00,2304.97,2307.22,2303.1,2306.08,8261,5,0
2024-06-14 05:00:00,2306.08,2307.11,2304.25,2306.73,6334,5,0
2024-06-14 06:00:00,2306.7,2308.71,2305.01,2305.56,8239,5,0
2024-06-14 07:00:00,2305.51,2306.19,2303.56,2305.99,4265,4,0
2024-06-14 08:00:00,2305.99,2311.63,2305.58,2309.89,6550,5,0
2024-06-14 09:00:00,2309.89,2312.99,2307.46,2312.99,8909,5,0
2024-06-14 10:00:00,2312.98,2316.73,2309.41,2315.38,9419,5,0
2024-06-14 11:00:00,2315.39,2321.69,2314.89,2317.43,9314,2,0
2024-06-14 12:00:00,2317.45,2322.77,2315.26,2322.67,8709,5,0
2024-06-14 13:00:00,2322.67,2332.71,2321.01,2330.62,10236,0,0
2024-06-14 14:00:00,2330.59,2336.68,2326.07,2332.0,10356,0,0
2024-06-14 15:00:00,2332.11,2333.46,2327.3,2330.37,12449,5,0
2024-06-14 16:00:00,2330.38,2332.94,2324.21,2330.28,14535,5,0
2024-06-14 17:00:00,2330.21,2335.5,2327.98,2330.14,14920,5,0
2024-06-14 18:00:00,2330.17,2332.18,2324.07,2326.14,10478,5,0
2024-06-14 19:00:00,2326.14,2331.91,2325.47,2328.84,9466,5,0
2024-06-14 20:00:00,2328.88,2335.62,2328.54,2334.19,7130,5,0
2024-06-14 21:00:00,2334.2,2335.18,2332.25,2334.75,4512,5,0
2024-06-14 22:00:00,2334.73,2335.48,2332.21,2332.51,4676,5,0
2024-06-14 23:00:00,2332.53,2333.01,2331.04,2332.6,2352,5,0
2024-06-17 01:00:00,2331.37,2332.87,2327.62,2328.84,2538,5,0
2024-06-17 02:00:00,2328.84,2329.67,2327.44,2329.04,2355,5,0
2024-06-17 03:00:00,2329.04,2329.04,2325.26,2326.41,5082,5,0
2024-06-17 04:00:00,2326.43,2328.98,2322.76,2326.34,9710,5,0
2024-06-17 05:00:00,2326.34,2326.34,2321.57,2322.65,6663,5,0
2024-06-17 06:00:00,2322.66,2325.25,2321.72,2324.46,5434,5,0
2024-06-17 07:00:00,2324.46,2326.24,2322.71,2323.7,3173,5,0
2024-06-17 08:00:00,2323.7,2323.7,2317.89,2318.68,6501,0,0
2024-06-17 09:00:00,2318.64,2319.32,2315.52,2317.51,8293,5,0
2024-06-17 10:00:00,2317.45,2320.16,2315.64,2316.99,6631,5,0
2024-06-17 11:00:00,2317.0,2322.32,2316.47,2321.39,6260,5,0
2024-06-17 12:00:00,2321.39,2322.71,2319.3,2320.1,5216,5,0
2024-06-17 13:00:00,2320.1,2322.59,2319.59,2320.56,4438,5,0
2024-06-17 14:00:00,2320.56,2321.97,2317.69,2318.21,5854,5,0
2024-06-17 15:00:00,2318.24,2321.17,2316.86,2319.65,8433,5,0
2024-06-17 16:00:00,2319.65,2326.35,2318.76,2321.03,11815,5,0
2024-06-17 17:00:00,2321.01,2327.65,2318.37,2324.54,10534,5,0
2024-06-17 18:00:00,2324.53,2325.6,2310.05,2312.65,10174,5,0
2024-06-17 19:00:00,2312.65,2317.13,2312.65,2317.01,6855,5,0
2024-06-17 20:00:00,2317.01,2318.46,2313.35,2316.8,5350,5,0
2024-06-17 21:00:00,2316.8,2319.29,2316.28,2317.95,4470,5,0
2024-06-17 22:00:00,2317.95,2320.65,2317.95,2320.26,3978,5,0
2024-06-17 23:00:00,2320.22,2320.82,2318.55,2318.96,1695,5,0
2024-06-18 01:00:00,2318.93,2321.2,2318.93,2321.09,1018,5,0
2024-06-18 02:00:00,2321.12,2321.27,2319.25,2320.77,1938,5,0
2024-06-18 03:00:00,2320.76,2325.58,2320.76,2324.11,4682,5,0
2024-06-18 04:00:00,2324.17,2325.47,2319.28,2322.55,8623,5,0
2024-06-18 05:00:00,2322.55,2325.68,2321.6,2324.39,6679,5,0
2024-06-18 06:00:00,2324.41,2325.13,2323.23,2324.48,4332,5,0
2024-06-18 07:00:00,2324.48,2324.87,2321.9,2322.58,3847,5,0
2024-06-18 08:00:00,2322.57,2323.81,2319.5,2322.24,5911,5,0
2024-06-18 09:00:00,2322.24,2322.76,2318.82,2320.13,6177,5,0
2024-06-18 10:00:00,2320.1,2320.18,2315.07,2315.53,5611,5,0
2024-06-18 11:00:00,2315.53,2315.53,2310.7,2311.37,6461,5,0
2024-06-18 12:00:00,2311.38,2314.32,2310.96,2311.15,5906,5,0
2024-06-18 13:00:00,2311.15,2312.44,2306.62,2308.34,5339,0,0
2024-06-18 14:00:00,2308.36,2314.21,2306.74,2313.48,5879,5,0
2024-06-18 15:00:00,2313.46,2324.25,2311.6,2313.96,11815,4,0
2024-06-18 16:00:00,2313.97,2327.83,2313.73,2326.8,15583,0,0
2024-06-18 17:00:00,2326.79,2327.11,2322.27,2323.68,12415,3,0
2024-06-18 18:00:00,2323.67,2329.81,2318.77,2326.9,10530,5,0
2024-06-18 19:00:00,2326.9,2330.77,2326.55,2330.29,6781,5,0
2024-06-18 20:00:00,2330.29,2333.17,2328.32,2329.73,6751,5,0
2024-06-18 21:00:00,2329.72,2331.51,2327.49,2331.33,4960,5,0
2024-06-18 22:00:00,2331.33,2331.33,2328.54,2329.37,3430,5,0
2024-06-18 23:00:00,2329.37,2330.67,2328.88,2329.34,1222,5,0
2024-06-19 01:00:00,2329.02,2330.32,2327.55,2328.31,1249,5,0
2024-06-19 02:00:00,2328.31,2329.61,2327.95,2328.34,1165,5,0
2024-06-19 03:00:00,2328.36,2330.02,2328.06,2329.54,2978,5,0
2024-06-19 04:00:00,2329.51,2331.0,2326.54,2330.18,6121,5,0
2024-06-19 05:00:00,2330.19,2331.29,2328.92,2330.32,4191,5,0
2024-06-19 06:00:00,2330.31,2331.78,2328.05,2328.34,3324,5,0
2024-06-19 07:00:00,2328.33,2328.5,2327.27,2328.03,2322,5,0
2024-06-19 08:00:00,2328.02,2330.11,2326.86,2329.34,3870,5,0
2024-06-19 09:00:00,2329.34,2330.79,2328.49,2330.27,5730,5,0
2024-06-19 10:00:00,2330.27,2332.72,2329.85,2331.9,5317,5,0
2024-06-19 11:00:00,2331.98,2335.01,2331.98,2332.57,4771,5,0
2024-06-19 12:00:00,2332.56,2332.79,2327.77,2328.19,4613,4,0
2024-06-19 13:00:00,2328.19,2329.91,2327.49,2328.0,4285,5,0
2024-06-19 14:00:00,2328.0,2331.06,2325.89,2330.47,4778,5,0
2024-06-19 15:00:00,2330.47,2332.92,2325.32,2328.42,6711,0,0
2024-06-19 16:00:00,2328.43,2331.49,2326.86,2328.23,8006,5,0
2024-06-19 17:00:00,2328.23,2328.45,2323.78,2326.22,7466,5,0
2024-06-19 18:00:00,2326.17,2329.86,2325.29,2329.86,5016,4,0
2024-06-19 19:00:00,2329.88,2331.38,2328.92,2329.43,3429,5,0
2024-06-19 20:00:00,2329.43,2331.05,2329.28,2330.07,1830,5,0
2024-06-19 21:00:00,2330.06,2330.17,2328.11,2328.24,1268,5,0
2024-06-20 01:00:00,2328.8,2330.86,2328.56,2330.46,1685,5,0
2024-06-20 02:00:00,2330.46,2330.46,2328.72,2329.43,1490,5,0
2024-06-20 03:00:00,2329.44,2329.84,2327.75,2329.74,3150,5,0
2024-06-20 04:00:00,2329.74,2339.03,2329.74,2336.37,10661,5,0
2024-06-20 05:00:00,2336.35,2337.36,2332.86,2333.87,6691,5,0
2024-06-20 06:00:00,2333.87,2334.46,2332.42,2333.99,4625,5,0
2024-06-20 07:00:00,2334.02,2340.94,2333.86,2340.46,5070,3,0
2024-06-20 08:00:00,2340.46,2344.93,2339.8,2340.3,7527,4,0
2024-06-20 09:00:00,2340.42,2345.71,2340.28,2344.15,8404,3,0
2024-06-20 10:00:00,2344.16,2344.98,2338.58,2338.68,7884,0,0
2024-06-20 11:00:00,2338.68,2338.73,2332.68,2333.39,7898,4,0
2024-06-20 12:00:00,2333.4,2335.8,2331.67,2334.66,5738,5,0
2024-06-20 13:00:00,2334.66,2340.68,2333.57,2339.53,5091,5,0
2024-06-20 14:00:00,2339.53,2341.39,2337.79,2339.34,6113,5,0
2024-06-20 15:00:00,2339.34,2343.85,2335.41,2338.51,11864,0,0
2024-06-20 16:00:00,2338.65,2349.49,2336.71,2349.37,13891,0,0
2024-06-20 17:00:00,2349.36,2365.04,2348.97,2364.08,15303,1,0
2024-06-20 18:00:00,2364.04,2365.54,2351.4,2353.74,12042,1,0
2024-06-20 19:00:00,2353.72,2357.2,2352.87,2356.39,7015,1,0
2024-06-20 20:00:00,2356.39,2357.49,2354.66,2357.48,5916,5,0
2024-06-20 21:00:00,2357.47,2361.07,2357.36,2358.03,4339,5,0
2024-06-20 22:00:00,2358.04,2359.86,2357.74,2358.95,3937,5,0
2024-06-20 23:00:00,2358.99,2360.16,2358.26,2360.02,1805,5,0
2024-06-21 01:00:00,2360.4,2360.94,2358.18,2359.41,3098,5,0
2024-06-21 02:00:00,2359.4,2361.14,2358.93,2360.87,2073,4,0
2024-06-21 03:00:00,2360.87,2364.89,2360.85,2364.13,3425,4,0
2024-06-21 04:00:00,2364.13,2364.23,2357.16,2359.67,8900,5,0
2024-06-21 05:00:00,2359.67,2361.66,2358.2,2359.45,5635,5,0
2024-06-21 06:00:00,2359.44,2362.21,2358.81,2362.21,3730,5,0
2024-06-21 07:00:00,2362.21,2363.02,2361.1,2362.96,2318,5,0
2024-06-21 08:00:00,2362.96,2365.67,2362.27,2364.58,3989,5,0
2024-06-21 09:00:00,2364.58,2364.58,2357.99,2358.5,7117,0,0
2024-06-21 10:00:00,2358.5,2364.49,2355.17,2363.02,8144,0,0
2024-06-21 11:00:00,2363.04,2368.15,2362.73,2365.42,7451,5,0
2024-06-21 12:00:00,2365.42,2367.33,2362.91,2363.93,5843,5,0
2024-06-21 13:00:00,2363.94,2364.22,2361.42,2363.7,5533,4,0
2024-06-21 14:00:00,2363.7,2368.77,2363.54,2366.28,6796,2,0
2024-06-21 15:00:00,2366.28,2368.12,2360.48,2360.72,9283,0,0
2024-06-21 16:00:00,2360.73,2363.82,2334.84,2340.59,15370,0,0
2024-06-21 17:00:00,2340.5,2340.55,2328.65,2329.9,16905,0,0
2024-06-21 18:00:00,2329.97,2334.81,2323.34,2327.98,13678,0,0
2024-06-21 19:00:00,2327.98,2329.37,2323.73,2324.78,7926,5,0
2024-06-21 20:00:00,2324.77,2325.14,2316.78,2319.37,9476,5,0
2024-06-21 21:00:00,2319.35,2322.85,2316.82,2322.21,5671,5,0
2024-06-21 22:00:00,2322.22,2323.39,2320.5,2322.19,4423,5,0
2024-06-21 23:00:00,2322.16,2322.71,2320.82,2321.42,2189,5,0
2024-06-24 01:00:00,2321.61,2322.93,2318.11,2321.57,2027,7,0
2024-06-24 02:00:00,2321.57,2321.57,2317.71,2319.22,2492,5,0
2024-06-24 03:00:00,2319.22,2321.8,2317.97,2320.98,3687,5,0
2024-06-24 04:00:00,2321.0,2326.37,2319.02,2323.7,8427,5,0
2024-06-24 05:00:00,2323.7,2325.22,2319.67,2324.85,6428,2,0
2024-06-24 06:00:00,2324.86,2326.7,2324.43,2325.5,4148,5,0
2024-06-24 07:00:00,2325.5,2326.71,2324.19,2324.5,2962,5,0
2024-06-24 08:00:00,2324.5,2327.28,2323.69,2325.2,4627,5,0
2024-06-24 09:00:00,2325.19,2325.35,2321.43,2323.52,7032,0,0
2024-06-24 10:00:00,2323.51,2331.87,2321.86,2330.86,6293,5,0
2024-06-24 11:00:00,2330.86,2332.85,2329.26,2330.58,6403,0,0
2024-06-24 12:00:00,2330.58,2331.02,2320.8,2325.15,7001,2,0
2024-06-24 13:00:00,2325.14,2327.19,2324.52,2325.26,6610,5,0
2024-06-24 14:00:00,2325.26,2328.14,2324.19,2326.27,6312,5,0
2024-06-24 15:00:00,2326.26,2327.91,2323.38,2327.67,8385,3,0
2024-06-24 16:00:00,2327.66,2333.92,2325.97,2328.09,11534,1,0
2024-06-24 17:00:00,2328.09,2333.7,2326.99,2330.76,10980,0,0
2024-06-24 18:00:00,2330.76,2333.2,2327.56,2327.67,8747,5,0
2024-06-24 19:00:00,2327.67,2332.25,2326.89,2331.72,6372,5,0
2024-06-24 20:00:00,2331.72,2333.21,2330.64,2332.09,5116,5,0
2024-06-24 21:00:00,2332.09,2334.71,2332.0,2333.81,4418,5,0
2024-06-24 22:00:00,2333.82,2333.82,2330.97,2331.79,4202,5,0
2024-06-24 23:00:00,2331.77,2334.44,2331.73,2334.43,1807,5,0
2024-06-25 01:00:00,2333.97,2334.6,2331.75,2331.79,961,5,0
2024-06-25 02:00:00,2331.78,2331.97,2330.28,2330.87,1480,5,0
2024-06-25 03:00:00,2330.87,2330.97,2328.29,2330.12,2620,0,0
2024-06-25 04:00:00,2330.14,2330.98,2323.2,2325.9,7396,5,0
2024-06-25 05:00:00,2325.88,2327.12,2324.57,2326.55,5284,5,0
2024-06-25 06:00:00,2326.54,2328.56,2324.06,2324.16,4062,5,0
2024-06-25 07:00:00,2324.16,2327.83,2322.75,2327.5,3016,5,0
2024-06-25 08:00:00,2327.46,2330.15,2324.57,2325.02,4433,5,0
2024-06-25 09:00:00,2325.02,2328.19,2323.5,2327.35,5716,4,0
2024-06-25 10:00:00,2327.22,2327.74,2324.08,2324.83,5777,0,0
2024-06-25 11:00:00,2324.83,2330.58,2323.04,2329.61,6941,0,0
2024-06-25 12:00:00,2329.61,2333.99,2329.31,2333.1,5081,5,0
2024-06-25 13:00:00,2333.11,2337.13,2332.7,2335.35,6777,3,0
2024-06-25 14:00:00,2335.35,2335.88,2327.49,2330.2,6802,5,0
2024-06-25 15:00:00,2330.2,2330.55,2324.11,2324.23,8251,5,0
2024-06-25 16:00:00,2324.29,2327.47,2320.31,2325.73,12407,5,0
2024-06-25 17:00:00,2325.73,2328.25,2319.54,2327.15,12303,4,0
2024-06-25 18:00:00,2327.22,2327.79,2315.7,2324.78,10858,5,0
2024-06-25 19:00:00,2324.85,2325.09,2315.56,2317.92,7696,5,0
2024-06-25 20:00:00,2317.89,2320.13,2316.87,2319.17,6176,5,0
2024-06-25 21:00:00,2319.17,2319.82,2317.08,2319.31,4214,5,0
2024-06-25 22:00:00,2319.31,2320.67,2318.8,2319.85,3566,5,0
2024-06-25 23:00:00,2319.82,2319.9,2318.03,2319.51,1684,5,0
2024-06-26 01:00:00,2319.19,2321.26,2318.98,2320.67,2711,5,0
2024-06-26 02:00:00,2320.68,2321.5,2318.7,2320.03,1955,4,0
2024-06-26 03:00:00,2320.05,2324.09,2317.76,2318.48,3688,5,0
2024-06-26 04:00:00,2318.48,2320.85,2310.6,2313.02,9584,5,0
2024-06-26 05:00:00,2313.01,2321.69,2312.47,2319.54,7020,5,0
2024-06-26 06:00:00,2319.54,2321.1,2316.73,2317.28,4274,5,0
2024-06-26 07:00:00,2317.28,2317.74,2315.16,2316.89,2633,5,0
2024-06-26 08:00:00,2316.9,2318.22,2311.86,2312.14,4688,5,0
2024-06-26 09:00:00,2312.14,2317.44,2309.74,2317.19,8302,0,0
2024-06-26 10:00:00,2317.17,2317.41,2313.04,2316.11,5600,0,0
2024-06-26 11:00:00,2316.13,2318.09,2312.98,2315.69,6410,0,0
2024-06-26 12:00:00,2315.71,2318.49,2315.68,2316.38,6018,2,0
2024-06-26 13:00:00,2316.39,2316.48,2307.8,2308.35,7560,0,0
2024-06-26 14:00:00,2308.35,2314.04,2304.45,2313.09,8598,5,0
2024-06-26 15:00:00,2313.06,2317.89,2310.15,2310.16,10778,0,0
2024-06-26 16:00:00,2310.11,2311.61,2293.66,2296.45,14550,5,0
2024-06-26 17:00:00,2296.33,2301.35,2295.43,2297.49,12767,5,0
2024-06-26 18:00:00,2297.64,2304.21,2296.0,2300.07,11098,5,0
2024-06-26 19:00:00,2300.07,2302.26,2298.54,2299.78,7179,5,0
2024-06-26 20:00:00,2299.75,2303.08,2299.43,2301.99,5983,5,0
2024-06-26 21:00:00,2301.98,2302.15,2298.62,2299.05,5017,5,0
2024-06-26 22:00:00,2299.03,2299.53,2297.01,2298.76,4468,5,0
2024-06-26 23:00:00,2298.76,2299.23,2297.26,2298.06,2245,0,0
2024-06-27 01:00:00,2298.33,2299.02,2298.04,2298.3,1486,5,0
2024-06-27 02:00:00,2298.31,2298.63,2296.88,2298.43,1455,5,0
2024-06-27 03:00:00,2298.44,2300.18,2297.96,2299.11,3620,0,0
2024-06-27 04:00:00,2299.13,2299.78,2296.83,2297.84,5709,5,0
2024-06-27 05:00:00,2297.84,2300.11,2297.83,2299.39,4514,2,0
2024-06-27 06:00:00,2299.39,2299.91,2298.1,2299.05,3313,5,0
2024-06-27 07:00:00,2299.06,2301.15,2298.8,2300.53,2870,0,0
2024-06-27 08:00:00,2300.53,2300.63,2296.86,2297.58,4025,5,0
2024-06-27 09:00:00,2297.58,2303.49,2296.56,2301.28,6505,0,0
2024-06-27 10:00:00,2301.2,2302.6,2300.03,2302.39,6448,0,0
2024-06-27 11:00:00,2302.39,2308.45,2302.09,2307.63,6695,5,0
2024-06-27 12:00:00,2307.63,2313.84,2307.36,2312.64,6692,5,0
2024-06-27 13:00:00,2312.61,2315.58,2312.37,2315.2,6732,5,0
2024-06-27 14:00:00,2315.2,2317.93,2313.48,2317.12,6301,5,0
2024-06-27 15:00:00,2317.15,2325.74,2316.24,2322.88,12502,2,0
2024-06-27 16:00:00,2322.89,2325.02,2319.55,2323.39,14759,5,0
2024-06-27 17:00:00,2323.38,2330.84,2322.71,2329.04,13602,4,0
2024-06-27 18:00:00,2329.05,2330.95,2325.13,2327.6,10372,5,0
2024-06-27 19:00:00,2327.6,2328.35,2324.07,2325.47,8058,5,0
2024-06-27 20:00:00,2325.47,2328.06,2324.35,2325.87,6199,5,0
2024-06-27 21:00:00,2325.87,2326.48,2322.5,2326.32,5326,5,0
2024-06-27 22:00:00,2326.35,2327.8,2325.67,2326.09,4155,5,0
2024-06-27 23:00:00,2326.07,2328.58,2325.54,2327.48,1887,5,0
2024-06-28 01:00:00,2327.72,2328.16,2325.92,2326.94,1018,5,0
2024-06-28 02:00:00,2326.94,2327.95,2326.5,2327.73,1217,5,0
2024-06-28 03:00:00,2327.73,2328.29,2321.46,2321.66,3570,3,0
2024-06-28 04:00:00,2321.66,2324.45,2319.09,2320.34,8662,0,0
2024-06-28 05:00:00,2320.34,2324.27,2319.9,2323.68,6819,5,0
2024-06-28 06:00:00,2323.66,2324.99,2320.82,2321.8,4212,0,0
2024-06-28 07:00:00,2321.81,2321.88,2319.78,2321.25,2540,5,0
2024-06-28 08:00:00,2321.25,2327.1,2321.03,2325.76,5203,5,0
2024-06-28 09:00:00,2325.75,2328.15,2325.12,2327.48,7023,5,0
2024-06-28 10:00:00,2327.54,2328.88,2324.85,2327.22,5775,5,0
2024-06-28 11:00:00,2327.22,2331.94,2326.52,2328.76,5821,5,0
2024-06-28 12:00:00,2328.76,2330.45,2327.31,2330.38,5955,5,0
2024-06-28 13:00:00,2330.38,2336.81,2329.46,2335.87,6795,5,0
2024-06-28 14:00:00,2335.87,2337.21,2333.37,2333.98,6352,5,0
2024-06-28 15:00:00,2334.0,2339.34,2331.2,2335.53,11741,5,0
2024-06-28 16:00:00,2335.53,2339.76,2326.81,2330.4,13844,0,0
2024-06-28 17:00:00,2330.47,2333.75,2322.93,2326.58,14766,0,0
2024-06-28 18:00:00,2326.58,2330.47,2324.18,2328.65,11278,5,0
2024-06-28 19:00:00,2328.65,2332.6,2327.79,2330.01,7872,5,0
2024-06-28 20:00:00,2330.02,2332.73,2326.46,2326.89,6242,5,0
2024-06-28 21:00:00,2326.89,2328.47,2325.38,2325.78,4535,5,0
2024-06-28 22:00:00,2325.78,2326.31,2323.04,2325.1,4807,5,0
2024-06-28 23:00:00,2325.05,2326.66,2322.94,2326.4,2807,5,0
2024-07-01 01:00:00,2327.13,2327.58,2322.9,2324.58,1716,8,0
2024-07-01 02:00:00,2324.58,2326.16,2323.2,2324.98,1801,5,0
2024-07-01 03:00:00,2324.98,2325.37,2322.23,2324.9,4218,5,0
2024-07-01 04:00:00,2324.9,2328.62,2323.57,2327.93,6137,5,0
2024-07-01 05:00:00,2327.93,2327.93,2324.5,2326.69,4464,5,0
2024-07-01 06:00:00,2326.7,2327.69,2324.49,2324.77,3525,5,0
2024-07-01 07:00:00,2324.75,2326.16,2321.49,2323.73,3059,5,0
2024-07-01 08:00:00,2323.74,2324.02,2318.56,2321.88,5517,5,0
2024-07-01 09:00:00,2321.88,2329.04,2321.35,2326.53,7976,5,0
2024-07-01 10:00:00,2326.53,2327.0,2323.71,2323.78,6561,5,0
2024-07-01 11:00:00,2323.78,2326.3,2321.96,2325.91,7734,3,0
2024-07-01 12:00:00,2325.9,2329.51,2325.5,2327.47,6349,5,0
2024-07-01 13:00:00,2327.53,2332.58,2327.53,2332.58,6740,5,0
